dept,siren,raison_sociale,nature_juridique,mode_financ,nb_membres,total_pop_tot,total_pop_mun,dep_com,insee,siren_membre,nom_membre,ptot_2020,pmun_2020
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13024,211300249,Charleval,2736,2700
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13003,211300033,Alleins,2562,2512
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13109,211301098,Le Tholonet,2362,2305
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13025,211300256,Châteauneuf-le-Rouge,2307,2235
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13020,211300207,Cadolive,2205,2161
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13049,211300496,Lamanon,2046,2004
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13013,211300132,Belcodène,1932,1898
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13115,211301155,Vernègues,1882,1845
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13079,211300793,Puyloubier,1895,1792
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13029,211300298,Cornillon-Confoux,1395,1373
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13095,211300959,Saint-Marc-Jaumegarde,1293,1250
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13111,211301114,Vauvenargues,1033,1013
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13099,211300991,Saint-Paul-lès-Durance,888,871
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13009,211300090,La Barben,878,845
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13012,211300124,Beaurecueil,636,582
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13008,211300082,Aurons,567,551
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13093,211300934,Saint-Estève-Janson,389,381
13,200054807,Métropole d'Aix-Marseille-Provence,METRO,FPU,92,1900023,1878061,13,13090,211300900,Saint-Antonin-sur-Bayon,128,124
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13100,211301007,Saint-Rémy-de-Provence,10117,9893
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13038,211300389,Fontvieille,3682,3591
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13065,211300652,Mouriès,3458,3409
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13094,211300942,Saint-Étienne-du-Grès,2524,2481
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13058,211300587,Maussane-les-Alpilles,2337,2289
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13068,211300686,Paradou,2056,2023
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13034,211300348,Eygalières,1869,1839
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13006,211300066,Aureille,1549,1522
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13057,211300579,Mas-Blanc-des-Alpilles,522,511
13,241300375,CC Vallée des Baux-Alpilles (CC VBA),CC,FPU,10,28477,27913,13,13011,211300116,Les Baux-de-Provence,363,355
13,241300417,CA d'Arles-Crau-Camargue-Montagnette,CA,FPU,6,86016,84793,13,13004,211300041,Arles,53318,52548
13,241300417,CA d'Arles-Crau-Camargue-Montagnette,CA,FPU,6,86016,84793,13,13108,211301080,Tarascon,14953,14813
13,241300417,CA d'Arles-Crau-Camargue-Montagnette,CA,FPU,6,86016,84793,13,13097,211300975,Saint-Martin-de-Crau,13656,13389
13,241300417,CA d'Arles-Crau-Camargue-Montagnette,CA,FPU,6,86016,84793,13,13096,211300967,Saintes-Maries-de-la-Mer,2352,2330
13,241300417,CA d'Arles-Crau-Camargue-Montagnette,CA,FPU,6,86016,84793,13,13017,211300173,Boulbon,1525,1506
13,241300417,CA d'Arles-Crau-Camargue-Montagnette,CA,FPU,6,86016,84793,13,13061,211300611,Saint-Pierre-de-Mézoargues,212,207
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14225,211402250,Dives-sur-Mer,5732,5546
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14117,211401179,Cabourg,3682,3650
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14229,211402292,Dozulé,2307,2284
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14409,211404090,Merville-Franceville-Plage,2205,2169
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14338,211403381,Houlgate,1912,1873
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14046,211400460,Bavent,1828,1814
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14530,211405303,Ranville,1834,1805
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14009,211400098,Amfreville,1419,1399
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14328,211403282,Hérouvillette,1284,1275
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14724,211407242,Varaville,974,954
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14246,211402466,Escoville,807,803
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14305,211403050,Gonneville-sur-Mer,686,673
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14106,211401062,Bréville-les-Monts,660,655
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14024,211400247,Auberville,586,574
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14499,211404991,Petiville,512,508
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14231,211402318,Beaufour-Druval,456,444
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14306,211403068,Gonneville-en-Auge,396,392
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14698,211406988,Touffréville,373,372
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14657,211406574,Saint-Samson,312,308
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14335,211403357,Hotot-en-Auge,305,302
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14524,211405246,Putot-en-Auge,301,296
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14665,211406657,Sallenelles,297,294
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14198,211401989,Cresseveuille,270,262
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14045,211400452,Basseneville,258,257
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14316,211403167,Grangues,252,249
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14227,211402276,Douville-en-Auge,219,213
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14598,211405980,Saint-Jouin,214,211
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14308,211403084,Goustranville,204,201
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14070,211400700,Beuvron-en-Auge,194,188
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14203,211402037,Cricqueville-en-Auge,192,185
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14606,211406061,Saint-Léger-Dubosq,184,182
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14012,211400122,Angerville,173,172
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14494,211404942,Périers-en-Auge,141,138
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14110,211401104,Brucourt,117,115
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14743,211407432,Victot-Pontfol,111,107
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14550,211405501,Rumesnil,104,101
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14329,211403290,Heuland,100,97
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14660,211406608,Saint-Vaast-en-Auge,98,95
14,200065563,CC Normandie-Cabourg-Pays d'Auge,CC,FPU,39,31755,31216,14,14300,211403001,Gerrots,56,53
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14020,211400205,Argences,3748,3718
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14456,200065019,Moult-Chicheboville,3126,3095
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14287,211402870,Frénouville,1962,1948
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14119,211401195,Cagny,1934,1910
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14005,200064939,Valambray,1794,1769
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14057,211400577,Bellengreville,1510,1493
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14761,211407614,Vimont,760,746
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14237,211402375,Émiéville,595,588
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14173,211401732,Condé-sur-Ifs,459,445
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14149,211401492,Cesny-aux-Vignes,432,419
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14163,211401633,Cléville,374,372
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14344,211403449,Janville,377,368
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14482,211404827,Ouézy,241,239
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14651,211406517,Saint-Pierre-du-Jonquet,238,237
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14640,211406400,Saint-Pair,221,219
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14637,211406376,Saint-Ouen-du-Mesnil-Oger,211,208
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14134,211401344,Canteloup,187,179
14,200065589,CC Val ès Dunes,CC,FA,18,18343,18126,14,14036,211400361,Banneville-la-Campagne,174,173
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14118,211401187,Caen,107523,105354
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14327,211403274,Hérouville-Saint-Clair,23214,22954
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14341,211403415,Ifs,11962,11766
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14437,211404371,Mondeville,10131,9868
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14488,211404884,Ouistreham,9229,9081
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14167,211401674,Colombelles,6976,6918
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14098,200065027,Thue et Mue,5998,5904
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14076,211400767,Blainville-sur-Orne,5876,5801
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14301,211403019,Giberville,5020,4967
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14271,211402714,Fleury-sur-Orne,4985,4915
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14181,211401815,Cormelles-le-Royal,4940,4898
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14101,211401013,Bretteville-sur-Odon,3913,3833
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14738,211407382,Verson,3668,3616
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14712,211407127,Troarn,3600,3510
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14068,211400684,Biéville-Beuville,3462,3391
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14221,211402219,Démouville,3237,3189
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14325,211403258,Hermanville-sur-Mer,3150,3110
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14383,211403837,Louvigny,2781,2742
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14137,211401377,Carpiquet,2630,2607
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14566,211405667,Saint-Contest,2569,2517
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14365,211403654,Lion-sur-Mer,2500,2461
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14543,200060481,Rots,2509,2438
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14166,211401666,Colleville-Montgomery,2478,2437
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14587,211405873,Saint-Germain-la-Blanche-Herbe,2343,2306
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14407,211404074,Mathieu,2289,2223
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14215,211402151,Cuverville,2162,2130
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14675,211406756,Soliers,2095,2070
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14060,211400601,Bénouville,2088,2049
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14092,211400924,Bourguébus,2038,2016
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14123,211401237,Cairon,2033,1987
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14610,211406103,Saint-Manvieu-Norrey,2040,1927
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14666,211406665,Sannerville,1945,1918
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14556,211405568,Saint-André-sur-Orne,1854,1831
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14125,211401252,Cambes-en-Plaine,1771,1722
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14242,211402425,Épron,1660,1634
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14254,211402540,Éterville,1658,1631
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14454,211404546,Mouen,1623,1601
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14030,211400304,Authie,1642,1595
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14685,211406855,Thaon,1602,1571
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14538,200086502,Castine-en-Plaine,1573,1552
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14554,200082931,Le Castelet,1527,1516
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14558,211405584,Saint-Aubin-d'Arquenay,1085,1070
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14707,211407077,Tourville-sur-Odon,1046,1032
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14319,211403191,Grentheville,908,901
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14288,211402888,Le Fresne-Camilly,923,900
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14758,211407580,Villons-les-Buissons,773,749
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14542,211405428,Rosel,552,541
14,200065597,CU Caen la Mer,CU,FPU,48,272100,267262,14,14495,211404959,Périers-sur-le-Dan,519,513
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14689,200060572,Le Hom,3749,3689
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14100,211401005,Bretteville-sur-Laize,1901,1876
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14659,211406590,Saint-Sylvain,1459,1435
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14150,200083160,Cesny-les-Sources,1362,1334
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14162,211401625,Clécy,1290,1276
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14656,211406566,Saint-Rémy,1016,1001
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14589,211405899,Saint-Germain-le-Vasson,946,937
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14309,211403092,Gouvix,846,843
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14039,211400395,Barbery,842,825
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14290,211402904,Fresney-le-Puceux,829,822
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14310,211403100,Grainville-Langannerie,708,701
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14090,211400908,Boulon,687,681
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14719,211407192,Urville,677,671
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14207,211402078,Croisilles,653,646
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14713,200083137,Montillières-sur-Orne,607,596
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14458,211404587,Les Moutiers-en-Cinglais,576,517
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14251,211402516,Esson,526,516
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14145,211401450,Cauvicourt,511,507
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14603,211406038,Saint-Laurent-de-Condel,509,501
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14461,211404611,Mutrécy,361,359
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14211,211402110,Culey-le-Patry,361,357
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14097,211400973,Bretteville-le-Rabet,310,305
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14455,211404553,Moulines,308,303
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14411,211404116,Meslay,297,292
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14320,211403209,Grimbosq,294,287
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14226,211402268,Donnay,281,279
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14602,211406020,Saint-Lambert,277,275
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14291,211402912,Fresney-le-Vieux,277,272
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14252,211402524,Estrées-la-Campagne,251,248
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14248,211402482,Espins,250,245
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14160,211401609,Cintheaux,196,190
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14483,211404835,Ouffières,192,189
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14635,211406350,Saint-Omer,186,184
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14146,211401468,Cauville,167,164
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14171,211401716,Combray,149,148
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14674,211406749,Soignolles,126,123
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14404,211404041,Martainville,120,119
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14741,211407416,Le Vey,120,117
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14080,211400809,Le Bô,121,116
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14116,211401161,Le Bû-sur-Rouvres,102,100
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14183,211401831,Cossesseville,97,95
14,200066710,CC Cingal-Suisse Normande,CC,FPU,42,24596,24197,14,14510,211405105,La Pommeraye,59,56
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14623,211406236,Saint-Martin-de-Fontenay,2579,2560
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14274,211402748,Fontaine-Étoupefour,2406,2348
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14349,200065092,Laize-Clinchamps,2039,2017
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14257,211402573,Évrecy,2045,2008
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14408,211404082,May-sur-Orne,1975,1960
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14277,211402771,Fontenay-le-Marmion,1953,1930
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14249,211402490,Esquay-Notre-Dame,1443,1433
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14266,211402664,Feuguerolles-Bully,1452,1428
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14592,211405923,Sainte-Honorine-du-Fay,1357,1339
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14311,211403118,Grainville-sur-Odon,1046,1037
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14396,211403969,Maltot,1057,1036
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14006,211400064,Amayé-sur-Orne,1020,1001
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14042,211400429,Baron-sur-Odon,957,939
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14747,211407473,Vieux,694,686
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14721,211407218,Vacognes-Neuilly,637,627
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14034,211400346,Avenay,559,557
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14297,211402979,Gavrus,562,555
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14438,211404389,Mondrainville,530,521
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14089,211400890,Bougy,409,402
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14393,211403936,Maizet,367,363
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14122,211401229,La Caine,160,158
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14519,211405196,Préaux-Bocage,123,123
14,200066728,CC Vallées de l'Orne et de l'Odon,CC,FPU,23,25468,25124,14,14446,211404462,Montigny,98,96
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14342,200064905,Isigny-sur-Mer,3684,3639
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14370,211403704,Le Molay-Littry,3024,2988
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14312,211403126,Grandcamp-Maisy,1587,1563
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14035,200060432,Balleroy-sur-Drôme,1465,1408
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14711,211407119,Trévières,934,924
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14643,211406434,Saint-Paul-du-Vernay,832,818
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14714,211407143,Le Tronquay,786,776
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14614,211406145,Sainte-Marguerite-d'Elle,780,767
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14591,200073377,Aure sur Mer,748,739
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14281,200064913,Formigny La Bataille,745,731
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14700,211407002,Tour-en-Bessin,668,658
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14124,211401245,La Cambe,571,561
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14480,211404801,Osmanville,540,533
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14209,211402094,Crouay,539,529
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14367,211403670,Lison,448,443
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14182,211401823,Cormolain,422,419
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14103,211401039,Le Breuil-en-Bessin,406,399
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14468,211404686,Noron-la-Poterie,402,397
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14391,211403910,Maisons,392,388
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14078,211400783,Blay,389,383
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14453,211404538,Mosles,358,354
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14256,211402565,Étréham,354,349
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14140,211401401,Castillon,351,344
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14397,211403977,Mandeville-en-Bessin,343,336
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14668,211406681,Saonnet,308,305
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14664,211406640,Sallen,309,302
14,200066801,CC Isigny-Omaha Intercom,CC,FPU,59,27195,26775,14,14138,211401385,Cartigny-l'Épinay,304,298
